date,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,label
2020-10-23 00:27:08,5442335.5,11.25,220.333328,381.666656,62.260418,16956,59.947537,37344,219.75,380.25,60,11803,5772,0.894531,7.910156,41.89453,220.25,382.25,60.65625,12126,5545,0.90625,7.324219,43.066406,221,382.5,66.125,13415,5639,0.917969,7.617188,36.816406,0
2020-10-23 00:28:08,5442955,11.25,217.5,377,63.239582,17234,59.919464,37339,217,375.75,60.40625,11693,5753,0.894531,7.8125,41.992188,217.75,377.5,62.5625,12358,5666,0.90625,7.324219,42.773438,217.75,377.75,66.75,13288,5815,0.914063,7.617188,37.20703,0
2020-10-23 00:29:08,5443574.5,11.25,218.083328,378,62.864582,17208,59.882103,37330,217.5,377,59.9375,11689,5741,0.894531,7.8125,42.67578,218.5,378.25,62.28125,12361,5661,0.90625,7.324219,42.67578,218.25,378.75,66.375,13280,5806,0.914063,7.617188,37.695313,0
2020-10-23 00:30:08,5444194,10.625,217.666672,377.333344,63.1875,17220,59.89143,37373,217,376,60.40625,11742,5778,0.894531,7.8125,42.773438,218,377.75,62.4375,12315,5668,0.90625,7.324219,42.96875,218,378.25,66.71875,13316,5774,0.914063,7.519531,37.890625,0
2020-10-23 00:31:08,5444803,11.25,217.75,377.416656,63,17237,59.854076,37403,217.25,376,60.0625,11749,5773,0.894531,7.617188,42.871094,217.75,378,62.15625,12341,5643,0.90625,7.324219,42.96875,218.25,378.25,66.78125,13313,5821,0.914063,7.519531,37.890625,0
2020-10-23 00:32:08,5445422.5,10.625,217.583328,377.083344,63.395832,17311,59.882084,37427,217,376,60.625,11779,5837,0.894531,7.617188,42.871094,217.75,377.5,62.34375,12244,5667,0.90625,7.324219,43.066406,218,377.75,67.21875,13404,5807,0.914063,7.519531,37.695313,0
2020-10-23 00:33:08,5446042,11.25,217.833328,377.583344,63.3125,17369,59.854076,37419,217.25,376.25,60.53125,11742,5828,0.894531,7.714844,43.066406,218,378,62.40625,12314,5697,0.90625,7.324219,43.45703,218.25,378.5,67,13363,5844,0.914063,7.617188,37.98828,0
2020-10-23 00:34:08,5446661.5,11.25,217,376.25,63.489582,17356,59.919464,37422,216.5,375.25,60.59375,11714,5810,0.894531,7.714844,43.066406,217.25,376.5,62.65625,12352,5679,0.90625,7.324219,43.066406,217.25,377,67.21875,13356,5867,0.914063,7.519531,38.085938,0
2020-10-23 00:35:08,5447281,11.875,217.833328,377.833344,63.53125,17443,59.863403,37452,217,376.25,60.53125,11702,5843,0.894531,7.8125,42.96875,218.25,378.5,62.625,12371,5723,0.90625,7.324219,43.066406,218.25,378.75,67.4375,13379,5877,0.914063,7.519531,37.98828,0
2020-10-23 00:36:08,5447900.5,10.625,218.083328,377.916656,62.947918,17406,59.882137,37256,217.5,376.5,59.96875,11647,5828,0.890625,7.8125,43.26172,218.25,378.5,62.03125,12286,5693,0.90625,7.226563,43.26172,218.5,378.75,66.84375,13323,5885,0.914063,7.617188,37.98828,0
2020-10-23 00:37:08,5448520,11.25,217.083328,376.333344,63.270832,17501,59.928825,37205,216.5,375,60.25,11619,5841,0.890625,7.8125,43.75,217.25,376.75,62.53125,12318,5740,0.90625,7.324219,43.554688,217.5,377.25,67.03125,13268,5920,0.910156,7.714844,38.476563,0
2020-10-23 00:38:08,5449139.5,11.25,218.083328,378.166656,63.09375,17549,59.910122,37238,217.5,377,60.15625,11645,5863,0.890625,7.714844,43.75,218.25,378.5,62.46875,12342,5745,0.90625,7.324219,43.652344,218.5,379,66.65625,13251,5941,0.910156,7.617188,38.57422,0
2020-10-23 00:39:08,5449759,10.625,218.166672,378.25,62.9375,17312,59.87275,37266,217.5,376.75,60.03125,11646,5783,0.894531,7.8125,43.554688,218.25,378.75,62.0625,12304,5678,0.90625,7.324219,43.45703,218.75,379.25,66.71875,13316,5851,0.914063,7.519531,38.476563,0
2020-10-23 00:40:08,5450378.5,10.625,216.666672,375.75,63.59375,17606,59.891422,37310,216,374.25,60.46875,11656,5886,0.890625,7.617188,43.554688,217,376.25,62.78125,12322,5755,0.902344,7.324219,43.554688,217,376.75,67.53125,13332,5965,0.910156,7.421875,38.28125,0
2020-10-23 00:41:08,5450987.5,11.875,217.916672,377.916656,62.822918,17316,59.900765,37131,217.25,376.25,59.65625,11587,5803,0.890625,7.617188,43.554688,218,378,61.9375,12286,5700,0.90625,7.324219,43.45703,218,378.75,66.4375,13238,5859,0.914063,7.519531,38.476563,0
2020-10-23 00:42:08,5451607,10.625,217.916672,377.75,62.791668,17374,59.891422,37116,217.25,376.25,60,11625,5818,0.890625,7.714844,43.652344,218.25,378.25,61.875,12240,5699,0.90625,7.226563,43.554688,218.25,378.75,66.5,13251,5857,0.914063,7.519531,38.57422,0
2020-10-23 00:43:08,5452226.5,10.625,217.166672,376.416656,63.020832,17385,59.92882,37155,216.5,375.25,60.375,11665,5837,0.890625,7.617188,43.554688,217.5,376.75,61.90625,12251,5678,0.90625,7.128906,43.554688,217.5,377.25,66.78125,13239,5870,0.914063,7.519531,38.476563,0
2020-10-23 00:44:08,5452814.5,11.25,218.416672,378.583344,62.96875,17556,59.938175,37260,218,377.5,60.09375,11682,5879,0.890625,7.714844,43.45703,218.5,379,62.15625,12298,5740,0.902344,7.128906,43.554688,218.75,379.25,66.65625,13280,5937,0.910156,7.421875,38.28125,0
2020-10-23 00:45:08,5453434,11.875,218.333328,378.416656,63.177082,17458,59.89143,37296,217.75,377,60.125,11684,5866,0.890625,7.714844,43.359375,218.5,379,62.28125,12256,5715,0.90625,7.226563,43.359375,218.75,379.25,67.125,13356,5877,0.914063,7.617188,38.28125,0
2020-10-23 00:46:08,5454053.5,11.875,216.5,375.5,63.614582,17454,59.85407,37324,215.75,374,60.59375,11649,5837,0.890625,7.617188,44.04297,216.75,376,62.75,12328,5697,0.90625,7.226563,43.75,217,376.5,67.5,13347,5920,0.914063,7.519531,38.476563,0
2020-10-23 00:47:08,5454673,11.25,217.916672,377.75,63.104168,17396,59.87275,37361,217.25,376.25,60.125,11715,5846,0.894531,7.714844,43.45703,218,378.25,62.34375,12290,5686,0.90625,7.226563,43.652344,218.5,378.75,66.84375,13356,5864,0.914063,7.519531,38.378906,0
2020-10-23 00:48:08,5455292.5,11.25,217.166672,376.25,63.447918,17519,59.919464,37368,216.75,375,60.75,11729,5883,0.890625,7.617188,43.554688,217,376.75,62.4375,12327,5726,0.90625,7.226563,43.359375,217.75,377,67.15625,13312,5910,0.910156,7.519531,38.28125,0
2020-10-23 00:49:08,5455912,11.25,216.083328,374.666656,64,17673,59.928825,37385,215.5,373.5,61.21875,11724,5929,0.890625,7.714844,43.554688,216.25,375,62.96875,12323,5772,0.902344,7.226563,43.652344,216.5,375.5,67.8125,13338,5972,0.910156,7.519531,38.57422,0
2020-10-23 00:50:08,5456531.5,10.625,217.5,377.166656,63.28125,17541,59.928837,37355,217,376,60.40625,11715,5882,0.890625,7.714844,43.847656,217.75,377.5,62.34375,12303,5739,0.902344,7.324219,43.75,217.75,378,67.09375,13337,5920,0.910156,7.519531,38.671875,0
2020-10-23 00:51:08,5457151,10.625,217.583328,377.25,63.395832,17580,59.928825,37348,217,376,60.46875,11695,5911,0.890625,7.714844,43.554688,217.75,377.75,62.40625,12294,5740,0.902344,7.226563,43.652344,218,378,67.3125,13359,5929,0.910156,7.519531,38.378906,0
2020-10-23 00:52:08,5457770.5,10,216.25,374.833344,63.604168,17740,59.928825,37210,215.5,373.25,60.1875,11567,5935,0.886719,7.714844,44.140625,216.5,375.5,62.90625,12306,5768,0.902344,7.128906,44.04297,216.75,375.75,67.71875,13337,6037,0.910156,7.519531,38.867188,0
2020-10-23 00:53:08,5458379.5,11.25,217.75,377.333344,63.03125,17456,59.900776,37256,217,375.75,59.84375,11573,5855,0.890625,7.714844,44.433594,218,378,62.125,12318,5678,0.90625,7.226563,44.04297,218.25,378.25,67.125,13365,5923,0.914063,7.519531,39.0625,0
2020-10-23 00:54:08,5458999,10,216.5,375.5,63.010418,16979,59.863403,37239,216,374.5,60.125,11614,5692,0.894531,7.8125,43.847656,216.75,375.75,62.125,12307,5531,0.910156,7.324219,43.45703,216.75,376.25,66.78125,13318,5756,0.914063,7.519531,38.28125,0
2020-10-23 00:55:08,5459618.5,10.625,215,372.916656,64.072914,17693,59.863415,37279,214.5,371.75,61.125,11645,5914,0.890625,7.8125,44.23828,215.25,373.25,63.09375,12333,5767,0.902344,7.324219,43.75,215.25,373.75,68,13301,6012,0.910156,7.714844,38.964844,0
2020-10-23 00:56:08,5460238,10,216.25,375,63.78125,17787,59.854096,37318,215.5,373.5,60.96875,11669,5962,0.886719,7.8125,44.23828,216.5,375.5,62.6875,12300,5802,0.902344,7.226563,44.23828,216.75,376,67.6875,13349,6023,0.910156,7.617188,39.0625,0
2020-10-23 00:57:08,5460857.5,10,216.333328,374.666656,63.5,17549,59.863403,37098,215.75,373.5,60.4375,11572,5888,0.890625,8.007813,44.335938,216.5,375,62.53125,12206,5725,0.902344,7.324219,44.23828,216.75,375.5,67.53125,13320,5936,0.910156,7.714844,38.867188,0
2020-10-23 00:58:08,5461477,10,214.666672,372.333344,63.822918,17342,59.900765,37161,214,371.25,60.6875,11560,5814,0.890625,7.910156,44.140625,215,372.75,63.125,12306,5647,0.90625,7.421875,43.75,215,373,67.65625,13295,5881,0.914063,7.617188,38.867188,0
2020-10-23 00:59:08,5462096.5,10,216.416672,375.166656,63.34375,17454,59.891422,37155,215.75,374,60.1875,11568,5843,0.890625,7.8125,43.945313,216.75,375.5,62.53125,12288,5684,0.90625,7.324219,43.554688,216.75,376,67.3125,13299,5927,0.910156,7.714844,38.76953,0
2020-10-23 01:00:08,5462716,10,216.416672,375,63.5625,17540,59.947537,37258,216,374,60.4375,11637,5897,0.890625,7.8125,43.75,216.5,375.25,62.6875,12273,5718,0.90625,7.324219,43.359375,216.75,375.75,67.5625,13348,5925,0.910156,7.714844,38.28125,0
2020-10-23 01:01:08,5463335.5,10,215.916672,374.5,63.875,17550,59.910137,37339,215.25,373,60.96875,11689,5909,0.890625,7.910156,43.554688,216.25,375,62.71875,12241,5728,0.902344,7.421875,43.359375,216.25,375.5,67.9375,13409,5913,0.914063,7.617188,38.183594,0
2020-10-23 01:02:08,5463955,10.625,216,374.333344,63.927082,17423,59.910122,37347,215.5,373,60.75,11661,5834,0.890625,7.910156,42.96875,216,374.75,63.21875,12318,5695,0.90625,7.519531,43.066406,216.5,375.25,67.8125,13368,5894,0.914063,7.617188,37.695313,0
2020-10-23 01:03:08,5464574.5,9.375,216.583328,375.333344,63.583332,17266,59.900856,37383,216,374,60.46875,11679,5791,0.894531,7.910156,43.066406,216.75,375.75,62.8125,12321,5650,0.90625,7.421875,43.164063,217,376.25,67.46875,13383,5825,0.914063,7.617188,37.79297,0
2020-10-23 01:04:08,5465183.5,10,216.666672,375.583344,63.5,17441,59.91011,37383,216,374.25,60.15625,11593,5813,0.890625,7.910156,43.164063,217,376,62.875,12404,5685,0.90625,7.421875,43.066406,217,376.5,67.46875,13386,5943,0.910156,7.617188,37.890625,0
2020-10-23 01:05:08,5465803,10,216.333328,375.083344,63.052082,17205,59.900784,37004,215.75,373.75,59.625,11506,5748,0.894531,7.910156,43.164063,216.5,375.5,62.375,12258,5610,0.90625,7.421875,42.871094,216.75,376,67.15625,13240,5847,0.914063,7.714844,37.890625,0
2020-10-23 01:06:08,5466391,10,216,374.5,63.0625,17228,59.900776,37016,215.5,373.25,59.8125,11525,5757,0.894531,7.910156,43.359375,216.25,375,62.46875,12275,5621,0.90625,7.421875,43.164063,216.25,375.25,66.90625,13216,5850,0.914063,7.8125,38.183594,0
2020-10-23 01:07:08,5467010,10,216.166672,374.666656,63.427082,17427,59.900765,37170,215.5,373.5,60.125,11557,5820,0.890625,7.8125,43.359375,216.5,375,62.65625,12315,5678,0.90625,7.421875,43.26172,216.5,375.5,67.5,13298,5929,0.910156,7.617188,37.98828,0
2020-10-23 01:08:08,5467629,10,216.333328,375,63.739582,17437,59.863403,37284,215.75,374,60.40625,11591,5808,0.890625,7.8125,43.45703,216.75,375.25,63.125,12380,5690,0.90625,7.421875,43.066406,216.5,375.75,67.6875,13313,5939,0.910156,7.714844,38.28125,0
2020-10-23 01:09:08,5468248.5,10,216.166672,374.833344,63.895832,17225,59.872757,37008,215.5,373.5,60.53125,11633,5811,0.894531,7.910156,43.26172,216.5,375.25,63.21875,12019,5488,0.90625,7.324219,43.164063,216.5,375.75,67.9375,13356,5926,0.910156,7.714844,37.98828,0
2020-10-23 01:10:08,5468868,10,216.416672,375.416656,63.59375,17269,59.882076,37469,215.75,374.25,60.28125,11662,5748,0.894531,7.910156,43.164063,216.75,375.75,63.0625,12432,5643,0.910156,7.421875,42.871094,216.75,376.25,67.4375,13375,5878,0.914063,7.714844,37.890625,0
2020-10-23 01:11:08,5469487.5,10,214.833328,372.5,64.635414,17605,59.854076,37556,214.25,371.25,61.46875,11694,5855,0.890625,7.910156,43.066406,215.25,373,64.15625,12487,5756,0.90625,7.421875,42.871094,215,373.25,68.28125,13375,5994,0.910156,7.8125,37.98828,0
2020-10-23 01:12:08,5470107,10,214.25,371.666656,64.614586,17280,59.91014,37173.5,213.5,370.25,61.5,11730,5834,0.894531,7.910156,43.066406,214.75,372.25,64.03125,12048.5,5526,0.90625,7.421875,43.066406,214.5,372.5,68.3125,13395,5920,0.914063,7.8125,38.183594,0
2020-10-23 01:13:08,5470726.5,10,215.666672,373.666656,64.427086,17526,59.87275,37632,215,372.25,61.3125,11729,5865,0.890625,7.910156,43.164063,216,374,63.6875,12440,5724,0.90625,7.421875,43.066406,216,374.75,68.28125,13463,5937,0.914063,7.8125,37.98828,0
2020-10-23 01:14:08,5471346,10,215.583328,373.583344,64.375,17480,59.89144,37650,215,372.25,61.28125,11742,5857,0.894531,8.007813,43.066406,215.75,374,63.53125,12438,5707,0.90625,7.519531,43.066406,216,374.5,68.3125,13470,5916,0.914063,7.8125,37.890625,0
2020-10-23 01:15:08,5471955,10,215.666672,374,64.375,17520,59.87275,37671,215,372,61.40625,11768,5868,0.894531,8.007813,43.164063,215.25,373,64.21875,12492,5755,0.90625,7.421875,43.066406,215.5,373.25,68.125,13444,5938,0.914063,7.8125,37.98828,0
2020-10-23 01:16:08,5472575.5,9.375,214.5,371.833344,64.885414,17616,59.92882,37687,214,370.5,61.75,11772,5884,0.890625,7.910156,43.359375,214.5,372.25,64.1875,12459,5755,0.90625,7.421875,43.26172,215,372.75,68.71875,13456,5977,0.910156,7.8125,38.183594,0
2020-10-23 01:17:08,5473195,10,215.583328,373.666656,64.03125,17318,59.910122,37106,215,372.5,60.75,11664,5816,0.894531,7.910156,43.554688,215.75,374,63.34375,12069,5535,0.90625,7.519531,43.359375,216,374.5,68,13373,5967,0.910156,7.8125,38.57422,0
2020-10-23 01:18:08,5473814.5,10,215.583328,373.5,63.947918,17152,59.882103,37091,215,372,60.96875,11730,5805,0.894531,7.910156,42.871094,215.75,374,63.03125,12381,5661,0.90625,7.519531,42.773438,216,374.5,67.84375,12980,5686,0.914063,7.714844,37.79297,0
2020-10-23 01:19:08,5474434,10,215.833328,374.25,64.21875,17389,59.900784,37589,215.25,373,60.875,11745,5804,0.894531,7.8125,42.67578,216,374.75,63.65625,12436,5685,0.90625,7.421875,42.382813,216.25,375,68.125,13408,5900,0.914063,7.714844,37.695313,0
2020-10-23 01:20:08,5475053.5,10,215.916672,374.25,64.21875,17481,59.84474,37658,215.25,372.75,60.9375,11748,5854,0.894531,7.8125,42.871094,216.25,374.75,63.5,12457,5697,0.90625,7.421875,42.48047,216.25,375.25,68.21875,13453,5930,0.914063,7.714844,37.79297,0
2020-10-23 01:21:08,5475673,10,215.833328,374.25,64.291664,17533,59.900776,37096,215.25,373,61.28125,11727,5927,0.890625,7.910156,43.066406,216,374.75,63.34375,11990,5613,0.902344,7.421875,42.96875,216.25,375,68.25,13379,5993,0.910156,7.714844,37.98828,0
2020-10-23 01:22:08,5476292.5,9.375,215.5,373.416656,64.229164,17651,59.87274,37507,215,372,61.25,11736,5892,0.890625,7.8125,43.359375,215.75,374,63.46875,12396,5772,0.90625,7.324219,43.359375,215.75,374.25,67.96875,13375,5987,0.910156,7.714844,38.378906,0
2020-10-23 01:23:08,5476912,10,215.916672,374.583344,64.177086,17617,59.872757,37544,215.25,373.25,60.90625,11728,5872,0.890625,8.007813,43.066406,216.25,375,63.65625,12449,5767,0.90625,7.421875,42.96875,216.25,375.5,67.96875,13367,5978,0.910156,7.714844,37.890625,0
2020-10-23 01:24:08,5477531.5,10,216.333328,375.166656,63.510418,17007,59.91011,37522,215.75,374.25,60.34375,11699,5668,0.898438,8.105469,41.796875,216.75,375.5,62.875,12424,5568,0.910156,7.519531,42.285156,216.5,375.75,67.3125,13399,5771,0.917969,7.910156,37.109375,0
2020-10-23 01:25:08,5478140.5,10,215.75,373.916656,64.25,17305,59.891422,37515,215.25,372.5,60.84375,11737,5788,0.894531,8.007813,42.285156,216,374.25,63.40625,12392,5661,0.90625,7.617188,42.578125,216,374.75,68,13369,5842,0.914063,7.8125,37.402344,0
2020-10-23 01:26:08,5478760,10,215.5,373.666656,63.927082,17078,59.85407,37540,215,372.5,61.09375,11752,5722,0.898438,8.007813,42.382813,215.75,374,63.125,12399,5575,0.910156,7.519531,42.67578,215.75,374.5,67.5625,13389,5781,0.917969,7.714844,37.5,0
2020-10-23 01:27:08,5479348,10,214.666672,372,64.322914,16948,59.85407,36695,214.25,371,61.28125,11737,5782,0.894531,8.007813,42.67578,215,372.25,63.78125,12430,5672,0.90625,7.617188,42.67578,214.75,372.75,67.90625,12528,5494,0.914063,7.910156,37.597656,0
2020-10-23 01:28:08,5479967.5,10,214.5,372,64.458336,17364.5,59.900765,37094.5,214,371,61.40625,11714,5862,0.890625,7.910156,43.066406,214.75,372.25,63.53125,12390,5742,0.90625,7.421875,42.96875,214.75,372.75,68.4375,12990.5,5760.5,0.914063,7.617188,37.79297,0
2020-10-23 01:29:08,5480587,10,214.5,371.916656,64.708336,17643,59.910175,37560,213.75,370.75,61.53125,11721,5897,0.890625,7.8125,43.26172,215,372.25,63.875,12430,5767,0.90625,7.421875,43.066406,214.75,372.75,68.71875,13409,5979,0.910156,7.714844,38.085938,0
2020-10-23 01:30:08,5481206.5,9.375,214.333328,371.916656,64.479164,17227,59.910122,37074,213.75,370.75,61.1875,11689,5813,0.894531,7.910156,43.359375,214.75,372.25,63.96875,12033,5518,0.90625,7.421875,43.359375,214.5,372.75,68.28125,13352,5896,0.914063,7.714844,38.183594,0
2020-10-23 01:31:08,5481826,10,214.583328,372.083344,64.395836,17497,59.919483,37489,214,371,61.0625,11663,5823,0.894531,7.910156,43.359375,215,372.5,63.8125,12446,5728,0.90625,7.519531,43.26172,214.75,372.75,68.3125,13380,5946,0.910156,7.714844,38.378906,0
2020-10-23 01:32:08,5482445.5,10,214.833328,372.75,64.041664,17463,59.86345,37305,214.25,371.5,60.875,11655,5839,0.890625,7.910156,43.26172,215.25,373.25,63.34375,12348,5709,0.90625,7.421875,43.45703,215,373.5,67.90625,13302,5915,0.910156,7.8125,38.378906,0
2020-10-23 01:33:08,5483065,10.625,214.75,372.666656,64.166664,17478,59.910122,37310,214,371.5,61.125,11642,5811,0.894531,7.8125,43.554688,215.25,373,63.5,12371,5721,0.90625,7.324219,43.45703,215,373.5,67.875,13297,5946,0.910156,7.714844,38.57422,0
2020-10-23 01:34:08,5483684.5,10,214.5,371.916656,64.635414,17410,59.891544,36984,214,371.25,61.34375,11670,5849,0.890625,7.910156,43.75,215,372,64.46875,12418,5765,0.90625,7.324219,43.554688,214.5,372.5,68.09375,12896,5796,0.910156,7.617188,38.671875,0
2020-10-23 01:35:08,5484304,10,214.666672,372.166656,64.447914,17519,59.89144,37420,214,371.25,61.1875,11681,5852,0.890625,7.910156,43.652344,215.25,372.5,63.59375,12400,5725,0.90625,7.519531,43.26172,214.75,372.75,68.5625,13339,5942,0.910156,7.714844,38.476563,0
2020-10-23 01:36:08,5484923.5,10,214,371.083344,64.78125,17495,59.84475,37079,213.5,369.75,61.6875,11696,5900,0.890625,7.8125,43.45703,214.25,371.5,64,12418,5781,0.90625,7.421875,43.066406,214.25,372,68.65625,12965,5814,0.910156,7.714844,38.476563,0
2020-10-23 01:37:08,5485543,10,214.083328,371.166656,64.635414,17490,59.900776,37510,213.5,370,61.53125,11736,5847,0.894531,8.007813,43.359375,214.5,371.5,64,12421,5732,0.90625,7.421875,43.26172,214.25,372,68.375,13353,5911,0.914063,7.714844,38.378906,0
2020-10-23 01:38:08,5486152,10,213.916672,370.666656,64.5625,17483,59.882084,37535,213.25,369.25,61.46875,11758,5820,0.894531,8.007813,43.066406,214.25,371.25,63.84375,12415,5743,0.90625,7.421875,43.359375,214.25,371.5,68.375,13362,5920,0.914063,7.714844,38.085938,0
2020-10-23 01:39:08,5486771.5,10,214.083328,371.333344,64.6875,17472,59.900765,37560,213.5,370.25,61.6875,11744,5844,0.894531,7.910156,43.066406,214.5,371.75,63.84375,12411,5723,0.90625,7.519531,43.164063,214.25,372,68.53125,13405,5905,0.914063,7.714844,38.183594,0
2020-10-23 01:40:08,5487391,10,214.916672,372.833344,64.25,17410,59.919464,37517,214.25,371.5,60.875,11678,5793,0.894531,8.007813,42.96875,215.25,373.25,63.75,12449,5693,0.90625,7.519531,42.871094,215.25,373.75,68.125,13390,5924,0.914063,7.714844,37.79297,0
2020-10-23 01:41:08,5488010.5,10,215.416672,373.416656,64,17394,59.87274,37545,214.75,372.25,60.78125,11689,5798,0.894531,7.910156,42.871094,216,373.75,63.4375,12462,5686,0.90625,7.421875,42.67578,215.5,374.25,67.78125,13394,5910,0.914063,7.8125,37.5,0
2020-10-23 01:42:08,5488630,10,215.666672,374,64.010414,17328,59.919476,37531,215,372.75,60.6875,11681,5789,0.894531,8.007813,42.773438,216,374.5,63.25,12425,5658,0.90625,7.519531,42.773438,216,374.75,68.09375,13425,5881,0.914063,7.714844,37.5,0
2020-10-23 01:43:08,5489249.5,10,215.5,373.75,64.09375,17268,59.938198,37534,214.75,372.25,61.34375,11798,5825,0.894531,8.007813,42.773438,215.75,374.25,62.9375,12313,5617,0.90625,7.519531,42.96875,216,374.75,68,13423,5826,0.914063,7.8125,37.597656,0
2020-10-23 01:44:08,5489869,10,215.75,374.083344,63.927082,16937,59.891476,37536,215.25,373,60.9375,11760,5673,0.898438,8.007813,41.992188,216,374.5,63.1875,12385,5553,0.910156,7.519531,42.089844,216,374.75,67.65625,13391,5711,0.917969,7.8125,36.914063,0
2020-10-23 01:45:08,5490488.5,10,206.666672,358.916656,66.020836,16985,59.900776,37510,205.75,357.75,61.6875,11715,5692,0.898438,8.007813,41.210938,207.75,359.5,65.125,12391,5537,0.910156,7.617188,41.796875,206.5,359.5,71.25,13404,5756,0.917969,7.910156,36.328125,0
2020-10-23 01:46:08,5491108,9.375,216,374.416656,63.604168,16918,59.947537,37511,215.5,373.5,60.5,11725,5665,0.898438,8.203125,41.503906,216.25,374.75,63.03125,12376,5546,0.910156,7.617188,41.796875,216.25,375,67.28125,13410,5707,0.917969,7.8125,36.523438,0
2020-10-23 01:47:08,5491717,9.375,216.25,374.916656,63.4375,17005,59.900845,37506,215.75,373.5,60.21875,11727,5665,0.898438,8.007813,41.308594,216.5,375.5,62.53125,12420,5575,0.910156,7.617188,41.796875,216.5,375.75,67.5625,13359,5765,0.917969,7.8125,36.621094,0
2020-10-23 01:48:08,5492336.5,10,216.083328,374.75,63.5625,17008,59.85407,37497,215.5,373.75,60.28125,11693,5655,0.898438,7.910156,41.601563,216.5,375,62.9375,12419,5570,0.910156,7.617188,41.796875,216.25,375.5,67.46875,13385,5783,0.917969,7.8125,36.71875,0
2020-10-23 01:49:08,5492956,9.375,216.833328,376,63.34375,17054,59.900784,37354,216,374.75,60.09375,11645,5679,0.898438,8.007813,41.796875,217.25,376.5,62.5625,12382,5584,0.910156,7.421875,42.089844,217.25,376.75,67.375,13327,5791,0.914063,7.8125,36.816406,0
2020-10-23 01:50:08,5493575.5,10,216.583328,375.583344,63.375,17069,59.85407,37369,216,374,60.25,11674,5719,0.894531,8.007813,41.992188,216.75,376.25,62.46875,12317,5589,0.910156,7.519531,42.089844,217,376.5,67.40625,13378,5761,0.917969,7.714844,36.816406,0
2020-10-23 01:51:08,5494195,10,216.333328,375.083344,63.458332,17096,59.919476,37384,215.75,374,60.46875,11678,5732,0.894531,7.8125,41.89453,216.5,375.5,62.59375,12340,5572,0.910156,7.421875,42.285156,216.75,375.75,67.3125,13366,5792,0.914063,7.714844,36.914063,0
2020-10-23 01:52:08,5494783,9.375,216.666672,375.583344,63.4375,16972,59.891422,37421,216.25,374.75,60.53125,11709,5689,0.898438,8.007813,41.601563,216.75,375.75,62.59375,12342,5546,0.910156,7.519531,42.089844,217,376.25,67.1875,13370,5737,0.917969,7.617188,36.816406,0
2020-10-23 01:53:08,5495402.5,9.375,216.583328,375.333344,63.635418,17142,59.882114,37386,216,374.25,60.4375,11688,5711,0.898438,8.007813,41.796875,217,375.75,63.125,12384,5625,0.910156,7.519531,42.089844,216.75,376,67.34375,13314,5806,0.914063,7.8125,36.914063,0
2020-10-23 01:54:08,5496022,10,215.416672,373.5,63.833332,17155,59.89143,37399,215,372.75,60.75,11695,5717,0.894531,7.910156,41.89453,215.75,373.75,63.125,12398,5631,0.910156,7.421875,42.089844,215.5,374,67.625,13306,5807,0.914063,7.8125,37.01172,0
2020-10-23 01:55:08,5496641.5,9.375,216,374.166656,63.645832,17083,59.87275,37348,215.5,373,60.375,11640,5677,0.898438,8.105469,41.69922,216,374.5,63.25,12380,5615,0.910156,7.519531,41.796875,216.5,375,67.3125,13328,5791,0.914063,8.007813,36.816406,0
2020-10-23 01:56:08,5497250.5,10,216.166672,374.666656,63.5,16969,59.87274,37398,215.5,373.5,60.4375,11687,5656,0.898438,8.007813,41.601563,216.5,375,62.90625,12381,5584,0.910156,7.617188,41.796875,216.5,375.5,67.15625,13330,5729,0.917969,7.8125,36.71875,0
2020-10-23 01:57:08,5497870,10,216.083328,374.666656,63.583332,16871,59.854076,37466,215.5,373.5,60.625,11726,5621,0.898438,8.007813,41.601563,216.5,375,62.875,12402,5532,0.910156,7.519531,41.89453,216.25,375.5,67.25,13338,5718,0.917969,7.910156,36.816406,0
2020-10-23 01:58:08,5498489.5,9.375,216.083328,374.166656,63.395832,16952,59.844757,37423,215.75,373,60.21875,11695,5672,0.898438,7.910156,41.308594,216,374.5,62.5625,12355,5563,0.910156,7.617188,42.089844,216.5,375,67.40625,13373,5717,0.917969,7.910156,36.621094,0
2020-10-23 01:59:08,5499109,9.375,216.25,374.916656,63.625,17050,59.84474,37469,215.5,373.5,60.59375,11766,5709,0.898438,8.105469,41.40625,216.5,375.5,63,12340,5626,0.90625,7.519531,41.992188,216.75,375.75,67.28125,13363,5715,0.917969,7.8125,36.816406,0
2020-10-23 02:00:08,5499728.5,9.375,215.416672,373.166656,64.197914,17408,59.863422,37451,215,372,61.0625,11739,5809,0.894531,8.007813,42.382813,215.5,373.5,63.4375,12383,5728,0.90625,7.519531,42.773438,215.75,374,68.09375,13329,5871,0.914063,7.714844,37.402344,0
2020-10-23 02:01:08,5500348,10,215.25,372.833344,63.9375,17208,59.81677,37453,215,372,61.59375,11803,5777,0.894531,8.007813,42.48047,215.25,373,62.96875,12337,5663,0.90625,7.617188,42.96875,215.5,373.5,67.25,13313,5768,0.914063,7.714844,37.597656,0
